Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
PT,O3,µg/m3,2014-01-01 00:00:00 +01:00,20.937499998750003
PT,O3,µg/m3,2014-01-01 01:00:00 +01:00,32.44285714285714
PT,O3,µg/m3,2014-01-01 02:00:00 +01:00,38.371428571428574
PT,O3,µg/m3,2014-01-01 03:00:00 +01:00,46.15714285714286
PT,O3,µg/m3,2014-01-01 04:00:00 +01:00,53.228571428571435
PT,O3,µg/m3,2014-01-01 05:00:00 +01:00,61.60000000000001
PT,O3,µg/m3,2014-01-01 06:00:00 +01:00,66.57142857142857
PT,O3,µg/m3,2014-01-01 07:00:00 +01:00,64.95714285714287
PT,O3,µg/m3,2014-01-01 08:00:00 +01:00,66.35714285714286
PT,O3,µg/m3,2014-01-01 09:00:00 +01:00,65.11428571428571
PT,O3,µg/m3,2014-01-01 10:00:00 +01:00,66.08571428571427
PT,O3,µg/m3,2014-01-01 11:00:00 +01:00,69.28571428571429
PT,O3,µg/m3,2014-01-01 12:00:00 +01:00,69.42857142857143
PT,O3,µg/m3,2014-01-01 13:00:00 +01:00,69.24285714285715
PT,O3,µg/m3,2014-01-01 14:00:00 +01:00,67.84285714285714
PT,O3,µg/m3,2014-01-01 15:00:00 +01:00,68.75714285714285
PT,O3,µg/m3,2014-01-01 16:00:00 +01:00,66.91428571428571
PT,O3,µg/m3,2014-01-01 17:00:00 +01:00,67.14285714285714
PT,O3,µg/m3,2014-01-01 18:00:00 +01:00,67.21428571428571
PT,O3,µg/m3,2014-01-01 19:00:00 +01:00,65.88571428571429
PT,O3,µg/m3,2014-01-01 20:00:00 +01:00,65.78571428571429
PT,O3,µg/m3,2014-01-01 21:00:00 +01:00,68.44285714285715
PT,O3,µg/m3,2014-01-01 22:00:00 +01:00,72.26666666666665
PT,O3,µg/m3,2014-01-01 23:00:00 +01:00,74.38333333333334
PT,O3,µg/m3,2014-01-02 00:00:00 +01:00,76.7
PT,O3,µg/m3,2014-01-02 01:00:00 +01:00,78.33333333333333
PT,O3,µg/m3,2014-01-02 02:00:00 +01:00,77.2
PT,O3,µg/m3,2014-01-02 03:00:00 +01:00,78.95
PT,O3,µg/m3,2014-01-02 04:00:00 +01:00,77.78333333333333
PT,O3,µg/m3,2014-01-02 05:00:00 +01:00,79.64999999999999
PT,O3,µg/m3,2014-01-02 06:00:00 +01:00,78.63333333333334
PT,O3,µg/m3,2014-01-02 07:00:00 +01:00,77.01666666666667
PT,O3,µg/m3,2014-01-02 08:00:00 +01:00,71.85000000000001
PT,O3,µg/m3,2014-01-02 09:00:00 +01:00,63.91428571428572
PT,O3,µg/m3,2014-01-02 10:00:00 +01:00,65.64285714285714
PT,O3,µg/m3,2014-01-02 11:00:00 +01:00,63.05714285714286
PT,O3,µg/m3,2014-01-02 12:00:00 +01:00,62.628571428571426
PT,O3,µg/m3,2014-01-02 13:00:00 +01:00,62.38571428571429
PT,O3,µg/m3,2014-01-02 14:00:00 +01:00,60.57142857142857
PT,O3,µg/m3,2014-01-02 15:00:00 +01:00,59.557142857142864
PT,O3,µg/m3,2014-01-02 16:00:00 +01:00,58.65714285714285
PT,O3,µg/m3,2014-01-02 17:00:00 +01:00,57.58571428571428
PT,O3,µg/m3,2014-01-02 18:00:00 +01:00,53.72857142857142
PT,O3,µg/m3,2014-01-02 19:00:00 +01:00,51.728571428571435
PT,O3,µg/m3,2014-01-02 20:00:00 +01:00,56.0
PT,O3,µg/m3,2014-01-02 21:00:00 +01:00,60.457142857142856
PT,O3,µg/m3,2014-01-02 22:00:00 +01:00,64.57142857142857
PT,O3,µg/m3,2014-01-02 23:00:00 +01:00,67.14285714285714
PT,O3,µg/m3,2014-01-03 00:00:00 +01:00,68.5
PT,O3,µg/m3,2014-01-03 01:00:00 +01:00,68.8
PT,O3,µg/m3,2014-01-03 02:00:00 +01:00,69.34285714285714
PT,O3,µg/m3,2014-01-03 03:00:00 +01:00,71.55714285714285
PT,O3,µg/m3,2014-01-03 04:00:00 +01:00,67.21428571428571
PT,O3,µg/m3,2014-01-03 05:00:00 +01:00,67.95714285714284
PT,O3,µg/m3,2014-01-03 06:00:00 +01:00,69.8
PT,O3,µg/m3,2014-01-03 07:00:00 +01:00,67.78571428571429
PT,O3,µg/m3,2014-01-03 08:00:00 +01:00,63.042857142857144
PT,O3,µg/m3,2014-01-03 09:00:00 +01:00,43.728571428571435
PT,O3,µg/m3,2014-01-03 10:00:00 +01:00,35.385714285714286
PT,O3,µg/m3,2014-01-03 11:00:00 +01:00,49.42857142857143
PT,O3,µg/m3,2014-01-03 12:00:00 +01:00,56.185714285714276
PT,O3,µg/m3,2014-01-03 13:00:00 +01:00,53.724999999999994
PT,O3,µg/m3,2014-01-03 14:00:00 +01:00,53.212500000000006
PT,O3,µg/m3,2014-01-03 15:00:00 +01:00,49.75
PT,O3,µg/m3,2014-01-03 16:00:00 +01:00,49.93750000000001
PT,O3,µg/m3,2014-01-03 17:00:00 +01:00,42.925
PT,O3,µg/m3,2014-01-03 18:00:00 +01:00,20.0375
PT,O3,µg/m3,2014-01-03 19:00:00 +01:00,17.0125
PT,O3,µg/m3,2014-01-03 20:00:00 +01:00,26.8125
PT,O3,µg/m3,2014-01-03 21:00:00 +01:00,31.837500000000002
PT,O3,µg/m3,2014-01-03 22:00:00 +01:00,50.2
PT,O3,µg/m3,2014-01-03 23:00:00 +01:00,72.0
PT,O3,µg/m3,2014-01-04 00:00:00 +01:00,73.8875
PT,O3,µg/m3,2014-01-04 01:00:00 +01:00,77.14999999999999
PT,O3,µg/m3,2014-01-04 02:00:00 +01:00,77.67500000000001
PT,O3,µg/m3,2014-01-04 03:00:00 +01:00,78.7
PT,O3,µg/m3,2014-01-04 04:00:00 +01:00,80.24999999999999
PT,O3,µg/m3,2014-01-04 05:00:00 +01:00,80.25
PT,O3,µg/m3,2014-01-04 06:00:00 +01:00,81.55714285714285
PT,O3,µg/m3,2014-01-04 07:00:00 +01:00,80.88749999999999
PT,O3,µg/m3,2014-01-04 08:00:00 +01:00,80.85000000000001
PT,O3,µg/m3,2014-01-04 09:00:00 +01:00,80.7125
PT,O3,µg/m3,2014-01-04 10:00:00 +01:00,79.63749999999999
PT,O3,µg/m3,2014-01-04 11:00:00 +01:00,78.74999999999999
PT,O3,µg/m3,2014-01-04 12:00:00 +01:00,80.375
PT,O3,µg/m3,2014-01-04 13:00:00 +01:00,78.40000000000002
PT,O3,µg/m3,2014-01-04 14:00:00 +01:00,75.93749999999999
PT,O3,µg/m3,2014-01-04 15:00:00 +01:00,76.24999999999999
PT,O3,µg/m3,2014-01-04 16:00:00 +01:00,82.12857142857142
PT,O3,µg/m3,2014-01-04 17:00:00 +01:00,82.47142857142858
PT,O3,µg/m3,2014-01-04 18:00:00 +01:00,69.34285714285716
PT,O3,µg/m3,2014-01-04 19:00:00 +01:00,45.98571428571428
PT,O3,µg/m3,2014-01-04 20:00:00 +01:00,25.87142857142857
PT,O3,µg/m3,2014-01-04 21:00:00 +01:00,24.085714285714285
PT,O3,µg/m3,2014-01-04 22:00:00 +01:00,16.82857142857143
PT,O3,µg/m3,2014-01-04 23:00:00 +01:00,15.114285714285716
PT,O3,µg/m3,2014-01-05 00:00:00 +01:00,12.457142857142856
PT,O3,µg/m3,2014-01-05 01:00:00 +01:00,15.52857142857143
PT,O3,µg/m3,2014-01-05 02:00:00 +01:00,23.200000000000006
PT,O3,µg/m3,2014-01-05 03:00:00 +01:00,40.971428571428575
PT,O3,µg/m3,2014-01-05 04:00:00 +01:00,55.91428571428571
PT,O3,µg/m3,2014-01-05 05:00:00 +01:00,61.22857142857142
PT,O3,µg/m3,2014-01-05 06:00:00 +01:00,62.27142857142858
PT,O3,µg/m3,2014-01-05 07:00:00 +01:00,65.21428571428572
PT,O3,µg/m3,2014-01-05 08:00:00 +01:00,72.02857142857144
PT,O3,µg/m3,2014-01-05 09:00:00 +01:00,71.4
PT,O3,µg/m3,2014-01-05 10:00:00 +01:00,69.34285714285714
PT,O3,µg/m3,2014-01-05 11:00:00 +01:00,73.2
PT,O3,µg/m3,2014-01-05 12:00:00 +01:00,73.45714285714287
PT,O3,µg/m3,2014-01-05 13:00:00 +01:00,75.72857142857143
PT,O3,µg/m3,2014-01-05 14:00:00 +01:00,76.84285714285714
PT,O3,µg/m3,2014-01-05 15:00:00 +01:00,77.94285714285714
PT,O3,µg/m3,2014-01-05 16:00:00 +01:00,76.27142857142857
PT,O3,µg/m3,2014-01-05 17:00:00 +01:00,72.5
PT,O3,µg/m3,2014-01-05 18:00:00 +01:00,64.0875
PT,O3,µg/m3,2014-01-05 19:00:00 +01:00,57.512499999999996
PT,O3,µg/m3,2014-01-05 20:00:00 +01:00,64.98750000000001
PT,O3,µg/m3,2014-01-05 21:00:00 +01:00,64.60000000000001
PT,O3,µg/m3,2014-01-05 22:00:00 +01:00,71.15
PT,O3,µg/m3,2014-01-05 23:00:00 +01:00,68.3875
PT,O3,µg/m3,2014-01-06 00:00:00 +01:00,68.425
PT,O3,µg/m3,2014-01-06 01:00:00 +01:00,70.025
PT,O3,µg/m3,2014-01-06 02:00:00 +01:00,72.04999999999998
PT,O3,µg/m3,2014-01-06 03:00:00 +01:00,75.0625
PT,O3,µg/m3,2014-01-06 04:00:00 +01:00,73.325
PT,O3,µg/m3,2014-01-06 05:00:00 +01:00,78.94999999999999
PT,O3,µg/m3,2014-01-06 06:00:00 +01:00,77.3125
PT,O3,µg/m3,2014-01-06 07:00:00 +01:00,72.375
PT,O3,µg/m3,2014-01-06 08:00:00 +01:00,68.9125
PT,O3,µg/m3,2014-01-06 09:00:00 +01:00,62.7
